time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666605834.2503374,19384.88,57.59794866,-1.519589732,-7.839046370160661e-05,1540.4563021997926,0.079466899057399,-0.4466888447150268,2.017985676498256
1666605844.2400396,19384.88,57.59794866,-1.519589732,-7.839046370160661e-05,1538.9367124677926,0.0793885085936974,0.0,1.5712968317832292
1666605854.1996436,19393.58,63.19993577,-2.6399871540000017,-0.000136126860229,1536.987405338558,0.0792523817334684,0.0,1.571296831783231
1666605864.5242932,19393.58,63.19993577,-2.6399871540000017,-0.000136126860229,1534.347418184558,0.0791162548732394,0.6906800247652427,1.571296831783231
1666605874.5543983,19393.58,63.19993577,-2.6399871540000017,-0.000136126860229,1531.7074310305582,0.0789801280130104,0.0,2.2619768565484737
1666605884.285589,19387.68,58.65348975,-1.7306979499999997,-8.926792426943295e-05,1529.5107503252814,0.0788908600887409,2.273736754432321e-13,2.2619768565484737
1666605895.0429547,19387.68,58.65348975,-1.7306979499999997,-8.926792426943295e-05,1527.7800523752803,0.0788015921644714,-0.4659827552768547,2.261976856548701
1666605905.2386255,19387.68,58.65348975,-1.7306979499999997,-8.926792426943295e-05,1526.049354425279,0.0787123242402019,-1.1368683772161605e-12,1.7959941012718463
1666605915.0555432,19388.13,58.79183395,-1.7583667900000002,-9.069295440045018e-05,1524.3264081811856,0.0786216312858014,-1.3642420526593924e-12,1.7959941012707097
1666605925.131278,19388.13,58.79183395,-1.7583667900000002,-9.069295440045018e-05,1522.5680413911846,0.0785309383314009,0.0354205459066179,1.7959941012693452
1666605935.1039932,19388.13,58.79183395,-1.7583667900000002,-9.069295440045018e-05,1520.8096746011838,0.0784402453770004,-9.094947017729282e-13,1.8314146471759607
1666605945.0432937,19383.54,55.61676947,-1.123353894000001,-5.795401118681112e-05,1519.3262799809022,0.0783822913658135,-6.821210263296962e-13,1.831414647175052
1666605955.0329216,19383.54,55.61676947,-1.123353894000001,-5.795401118681112e-05,1518.2029260869006,0.0783243373546266,-0.3600407262815679,1.8314146471743693
1666605965.0557926,19383.54,55.61676947,-1.123353894000001,-5.795401118681112e-05,1517.079572192899,0.0782663833434397,-1.5916157281026244e-12,1.4713739208928018
1666605975.0527792,19387.06,58.20628233,-1.6412564660000015,-8.465731606545816e-05,1515.7138133962662,0.0781817260273742,-1.5916157281026244e-12,1.4713739208912102
1666605985.009108,19387.06,58.20628233,-1.6412564660000015,-8.465731606545816e-05,1514.0725569302654,0.0780970687113087,0.2754976693672688,1.4713739208896186
1666605995.239112,19387.06,58.20628233,-1.6412564660000015,-8.465731606545816e-05,1512.4313004642645,0.0780124113952432,-9.094947017729282e-13,1.7468715902568874
1666606005.0822902,19384.36,56.05053498,-1.2101069960000004,-6.242697700620503e-05,1511.0105599574968,0.077949984418237,-9.094947017729282e-13,1.746871590255978
1666606015.4491997,19384.36,56.05053498,-1.2101069960000004,-6.242697700620503e-05,1509.8004529614966,0.0778875574412308,-0.2106335107678205,1.7468715902550684
1666606025.2697492,19384.36,56.05053498,-1.2101069960000004,-6.242697700620503e-05,1508.590345965497,0.0778251304642246,-2.273736754432321e-13,1.536238079487248
1666606035.2611413,19384.09,55.84371035,-1.1687420700000004,-6.029388379851726e-05,1507.4005911102713,0.077764836580426,2.273736754432321e-13,1.5362380794870203
1666606045.200423,19384.09,55.84371035,-1.1687420700000004,-6.029388379851726e-05,1506.23184904027,0.0777045426966274,-0.0210127852255936,1.536238079487248
1666606055.076967,19384.09,55.84371035,-1.1687420700000004,-6.029388379851726e-05,1505.063106970268,0.0776442488128288,-1.3642420526593924e-12,1.515225294261656
1666606064.99655,19379.08,52.00877726,-0.4017554520000015,-2.073139963300639e-05,1504.2723538317146,0.0776235174131958,-1.8189894035458565e-12,1.5152252942602915
