Time,Price,Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668697688.0,1194.83,0.0,1.0,0.0,1000.0,0.0,1000.0
1668697748.9467404,1195.09,0.2599999999999909,1.0,0.0,1000.0,0.0,1000.0
1668697809.8129926,1194.65,-0.4399999999998272,0.0,1.0,0.0,0.8370652492361779,1000.0
1668697869.8325803,1194.19,-0.4600000000000364,0.0,1.0,0.0,0.8370652492361779,999.6149499853512
1668697929.810107,1195.02,0.8299999999999272,1.0,0.0,1000.3097141422172,0.0,1000.3097141422172
1668697990.5974903,1194.58,-0.4400000000000545,0.0,1.0,0.0,0.8373735657236998,1000.3097141422172
1668698050.5708363,1195.62,1.0399999999999636,1.0,0.0,1001.1805826505698,0.0,1001.1805826505698
1668698110.5167508,1196.01,0.3900000000001,1.0,0.0,1001.1805826505698,0.0,1001.1805826505698
1668698171.5781476,1195.66,-0.349999999999909,0.0,1.0,0.0,0.8373455519550456,1001.1805826505698
1668698231.6332834,1199.4,3.740000000000009,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698291.6770146,1201.32,1.9199999999998447,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698352.3741906,1208.93,7.610000000000127,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698412.3930671,1209.35,0.4199999999998454,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698472.4361403,1212.66,3.310000000000173,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698533.3087504,1213.53,0.8699999999998909,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698593.3376236,1215.0,1.4700000000000273,1.0,0.0,1004.3122550148818,0.0,1004.3122550148818
1668698653.3642492,1214.45,-0.5499999999999545,0.0,1.0,0.0,0.826968796586835,1004.3122550148818
1668698714.4231503,1215.0,0.5499999999999545,1.0,0.0,1004.7670878530045,0.0,1004.7670878530045
1668698774.689628,1212.98,-2.019999999999982,0.0,1.0,0.0,0.8283459643629775,1004.7670878530045
1668698834.4947395,1210.43,-2.5499999999999545,0.0,1.0,0.0,0.8283459643629775,1002.6548056438788
1668698895.578354,1212.53,2.099999999999909,1.0,0.0,1004.394332169041,0.0,1004.394332169041
1668698955.3818395,1213.34,0.8099999999999454,1.0,0.0,1004.394332169041,0.0,1004.394332169041
1668699015.3841507,1213.45,0.1100000000001273,1.0,0.0,1004.394332169041,0.0,1004.394332169041
1668699076.2589812,1209.56,-3.8900000000001,0.0,1.0,0.0,0.8303799168036651,1004.394332169041
1668699136.327615,1210.95,1.3900000000001,1.0,0.0,1005.5485602533984,0.0,1005.5485602533984
1668699196.2075014,1210.29,-0.6600000000000819,0.0,1.0,0.0,0.8308327427752014,1005.5485602533984
1668699257.887746,1210.59,0.2999999999999545,1.0,0.0,1005.7978100762308,0.0,1005.7978100762308
1668699317.807546,1208.29,-2.2999999999999545,0.0,1.0,0.0,0.8324142466429671,1005.7978100762308
1668699377.8015766,1208.03,-0.2599999999999909,0.0,1.0,0.0,0.8324142466429671,1005.5813823721036
1668699438.9193678,1208.55,0.5199999999999818,1.0,0.0,1006.014237780358,0.0,1006.014237780358
1668699498.937458,1209.59,1.0399999999999636,1.0,0.0,1006.014237780358,0.0,1006.014237780358
1668699558.792924,1210.33,0.7400000000000091,1.0,0.0,1006.014237780358,0.0,1006.014237780358
1668699619.666149,1210.22,-0.1099999999998999,0.0,1.0,0.0,0.831265586240814,1006.014237780358
1668699679.7251065,1212.18,1.9600000000000364,1.0,0.0,1007.64351832939,0.0,1007.64351832939
1668699739.637581,1209.78,-2.400000000000091,0.0,1.0,0.0,0.8329146773209922,1007.64351832939
1668699800.4151864,1210.14,0.3600000000001273,1.0,0.0,1007.9433676132256,0.0,1007.9433676132256
1668699860.4296906,1210.21,0.0699999999999363,1.0,0.0,1007.9433676132256,0.0,1007.9433676132256
1668699920.5404422,1210.89,0.6800000000000637,1.0,0.0,1007.9433676132256,0.0,1007.9433676132256
1668699981.5046165,1210.94,0.0499999999999545,1.0,0.0,1007.9433676132256,0.0,1007.9433676132256
1668700041.51167,1209.77,-1.1700000000000728,0.0,1.0,0.0,0.8331694186607583,1007.9433676132256
1668700101.5715816,1205.56,-4.210000000000036,0.0,1.0,0.0,0.8331694186607583,1004.4357243606638
1668700162.3752117,1204.15,-1.4099999999998545,0.0,1.0,0.0,0.8331694186607583,1003.2609554803522
1668700222.41013,1200.72,-3.430000000000064,0.0,1.0,0.0,0.8331694186607583,1000.4031843743458
1668700282.3153608,1198.67,-2.0499999999999545,0.0,1.0,0.0,0.8331694186607583,998.6951870660912
1668700343.1821358,1191.69,-6.980000000000018,0.0,1.0,0.0,0.8331694186607583,992.8796645238392
1668700403.2265482,1191.11,-0.5800000000001546,0.0,1.0,0.0,0.8331694186607583,992.3964262610158
1668700463.0952282,1193.53,2.4200000000000728,1.0,0.0,994.4126962541748,0.0,994.4126962541748
1668700524.2701795,1191.22,-2.309999999999945,0.0,1.0,0.0,0.8347850911285697,994.4126962541748
1668700584.2908936,1193.16,1.9400000000000543,1.0,0.0,996.0321793309644,0.0,996.0321793309644
1668700644.3222785,1192.73,-0.4300000000000636,0.0,1.0,0.0,0.8350860457362222,996.0321793309644
1668700705.2803924,1193.55,0.8199999999999363,1.0,0.0,996.716949888468,0.0,996.716949888468
1668700765.258971,1193.74,0.1900000000000545,1.0,0.0,996.716949888468,0.0,996.716949888468
1668700825.3255265,1192.8,-0.9400000000000546,0.0,1.0,0.0,0.835611124990332,996.716949888468
1668700886.1291325,1194.39,1.5900000000001455,1.0,0.0,998.0455715772028,0.0,998.0455715772028
1668700946.1629577,1190.12,-4.270000000000209,0.0,1.0,0.0,0.8386091919950954,998.0455715772028
1668701006.090312,1193.9,3.7800000000002,1.0,0.0,1001.2155143229444,0.0,1001.2155143229444
1668701067.4926128,1194.51,0.6099999999999,1.0,0.0,1001.2155143229444,0.0,1001.2155143229444
1668701127.461901,1194.18,-0.3299999999999272,0.0,1.0,0.0,0.8384125628656856,1001.2155143229444
1668701187.4334269,1194.73,0.5499999999999545,1.0,0.0,1001.6766412325204,0.0,1001.6766412325204
1668701248.3179762,1196.08,1.349999999999909,1.0,0.0,1001.6766412325204,0.0,1001.6766412325204
1668701308.2548704,1200.5,4.420000000000073,1.0,0.0,1001.6766412325204,0.0,1001.6766412325204
