time,price,rsi,change_cash,change_coin,balance_USDT,balance_coin,profit,total_profit
1668191024.981001,16947.39,46.93151712,0.6136965759999988,3.621186365570149e-05,,,,29.70204198183933
1668191086.0998473,16982.62,53.72946468,-0.7458929360000006,-4.392095777918841e-05,,,,29.70204198183933
1668191145.8596628,16941.99,46.25332218,0.7493355640000008,4.422948921584777e-05,,,,29.70204198183933
1668191206.2766757,16953.66,48.29617701,0.3407645979999998,2.009976595024318e-05,,,,29.70204198183933
1668191266.770633,16962.16,50.10956643,-0.0219132860000002,-1.2918924240780773e-06,,,,29.70204198183933
1668191326.8169513,16958.02,49.17794027,0.1644119459999995,9.695232462280356e-06,,,,29.70204198183933
1668191386.7263317,16964.92,50.85024447,-0.1700488940000006,-1.0023560028576656e-05,,,,29.70204198183933
1668191447.6316109,16945.43,46.13076117,0.7738477659999994,4.566704804776269e-05,,,,29.70204198183933
1668191507.5950685,16947.87,46.77504614,0.6449907719999999,3.805733534656567e-05,,,,29.70204198183933
1668191567.6467586,16958.31,49.6905584,0.0618883199999995,3.649439124535378e-06,,,,29.70204198183933
1668191628.7610004,16961.22,50.32579877,-0.0651597539999997,-3.841690279354889e-06,,,,29.70204198183933
1668191688.7433317,16953.94,48.39938818,0.3201223639999995,1.8881886098452603e-05,,,,29.70204198183933
1668191748.852718,16961.65,50.63501054,-0.127002108000001,-7.48760338764218e-06,,,,29.70204198183933
1668191809.730157,16932.73,42.82099445,1.43580111,8.479442535255685e-05,,,,29.70204198183933
1668191869.723719,16937.84,44.72395327,1.0552093459999998,6.229893221331645e-05,,,,29.70204198183933
1668191929.6836555,16903.83,36.12682482,2.7746350359999994,0.0001641423887959,,,,29.70204198183933
1668191990.5589955,16915.5,40.97736432,1.804527135999999,0.0001066789120037,,,,29.70204198183933
1668192050.676546,16917.86,41.87393687,1.6252126259999995,9.606490572684724e-05,,,,29.70204198183933
1668192110.667513,16893.6,36.23269798,2.753460404,0.0001629883745323,,,,29.70204198183933
1668192171.6969893,16862.33,30.92819125,3.81436175,0.0002262060907359,,,,29.70204198183933
1668192231.7321444,16837.66,29.36026566,4.127946868,0.0002451615526147,,,,29.70204198183933
1668192291.7814023,16862.73,36.72879818,2.654240364,0.0001574027671675,,,,29.70204198183933
1668192352.6884794,16847.45,32.39952149,3.520095702,0.0002089393767009,,,,29.70204198183933
1668192412.7071908,16824.13,28.67524561,4.264950878,0.0002535020163301,,,,29.70204198183933
1668192472.6369216,16832.09,29.78462205,4.04307559,0.000240200449855,,,,29.70204198183933
1668192533.5320394,16835.36,31.47103265,3.70579347,0.0002201196451991,,,,29.70204198183933
