Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668678078.0,0.045567,56.19835584,0.5619835584,0.4380164416,581.2377071153766,9941.917315258772,1034.2610534197731
1668678138.0,0.04555,54.87282554,0.5487282554,0.4512717445999999,567.4355214851548,10244.929074429394,1034.0920408254135
1668678198.0,0.045535,53.66057148,0.5366057148,0.4633942852,554.8172364237759,10522.040857922946,1033.9383668892972
1668678260.0,0.045535,53.66057148,0.5366057148,0.4633942852,554.817236423776,10522.040857922944,1033.9383668892972
1668678320.0,0.045519,52.19515077,0.5219515077,0.4780484923,539.5778175453064,10856.833337513215,1033.7700142355704
1668678380.0,0.04544,46.41153965,0.4641153965,0.5358846035,479.3905129895277,12181.377891997785,1032.912324401907
1668678441.0,0.04544,46.25463518,0.4625463518,0.5374536482,477.7698273813602,12217.044388656395,1032.912324401907
1668678501.0,0.045411,44.1643331,0.441643331,0.5583566689999999,456.022367870626,12695.947286869032,1032.5580301146356
1668678560.0,0.045498,51.32174271,0.5132174271000001,0.4867825728999999,530.4936485287789,11059.143896430924,1033.6625775285931
1668678621.0,0.045563,55.90698422,0.5590698422,0.4409301578,578.2914583061038,10010.095111730076,1034.3814218818611
1668678681.0,0.045692,62.66149107,0.6266149107,0.3733850893,648.9679715584765,8463.292317972464,1035.6727241512745
1668678741.0,0.045731,65.03795799,0.6503795799,0.3496204201,673.7950609949853,7920.398232198943,1036.0027925516752
1668678802.0,0.045629,57.40452198,0.5740452198,0.4259547802,594.2486907558414,9663.727479807789,1035.1949119319909
1668678862.0,0.04559,54.4514109,0.544514109,0.455485891,563.4730157096083,10338.780672311255,1034.8180265602784
1668678922.0,0.045567,53.08083127,0.5308083127,0.4691916873,549.1637886833521,10652.806766332284,1034.5802346048154
1668678983.0,0.04558,53.81475258,0.5381475257999999,0.4618524742000001,556.8313196550185,10484.58537599296,1034.7187210927775
1668679043.0,0.045546,51.35132054,0.5135132054,0.4864867946,531.1586720722545,11048.24953053483,1034.362245189994
1668679103.0,0.045559,52.02024124,0.5202024124,0.4797975876,538.1524504820766,10894.739172321912,1034.5058724338908
1668679164.0,0.045569,52.82403604,0.5282403604,0.4717596396,546.5253052998632,10710.99902402402,1034.6148198256135
1668679224.0,0.04554,50.60079903,0.5060079903,0.4939920097,523.3661900329381,11219.543496288516,1034.304200853917
1668679284.0,0.045571,52.28855924,0.5228855924,0.4771144076,541.0046274523819,10832.489505385443,1034.652006702302
1668679344.0,0.045599,54.65076646,0.5465076646,0.4534923354,565.6110129357376,10292.863954751532,1034.9553164084527
1668679404.0,0.045622,56.41555601,0.5641555601,0.4358444399,584.0093520647602,9889.586169274731,1035.192052279412
1668679464.0,0.045613,55.57357721,0.5557357721,0.4442642279,575.2437904740327,10081.758611138395,1035.1030460038885
1668679526.0,0.04569,61.70914933,0.6170914933,0.3829085067,639.2323296736038,8681.265304078403,1035.879341416946
1668679585.0,0.04573,64.2723766,0.642723766,0.3572762339999999,666.0074576582946,8095.760646639285,1036.226592029109
1668679645.0,0.045559,49.16170577,0.4916170576999999,0.5083829423,508.7460858848994,11547.578548116384,1034.8422169585338
1668679706.0,0.045575,50.32750963,0.5032750963,0.4967249037,520.903302134405,11280.826683069636,1035.0269782153036
1668679766.0,0.045604,52.32917861,0.5232917861,0.4767082138999999,541.7923078463384,10822.774632549212,1035.3541221891126
1668679826.0,0.04565,55.8254585,0.558254585,0.441745415,578.2691115345302,10023.720882534051,1035.85196982221
1668679888.0,0.045646,55.54324678,0.5554324678,0.4445675322,575.3235458737357,10088.251524009636,1035.8118749386797
1668679947.0,0.0457,59.32146271,0.5932146271,0.4067853729,614.7819180492595,9224.829813385482,1036.356640520976
1668680007.0,0.045569,48.52788122,0.4852788121999999,0.5147211878,502.3354830340507,11692.43794644104,1035.1481878154225
1668680068.0,0.045571,48.69605757,0.4869605757,0.5130394243,504.0877449860373,11653.986695601983,1035.1715726913153
1668680128.0,0.045568,48.65384434,0.4865384433999999,0.5134615566,503.6337552915237,11663.949601468245,1035.1366107312283
1668680188.0,0.045451,39.33817116,0.3933817116,0.6066182884,406.6669706876594,13797.385270735462,1033.7719286278568
1668680249.0,0.045509,44.00862448,0.4400862448,0.5599137552,455.30098433885496,12728.717234716314,1034.5721769735596
1668680309.0,0.045521,45.0045224,0.4500452239999999,0.5499547760000001,465.6730091110229,12500.865808513729,1034.7249215803763
1668680369.0,0.045521,45.0045224,0.4500452239999999,0.5499547760000001,465.6730091110229,12500.86580851373,1034.7249215803763
1668680430.0,0.04545,39.33304295,0.3933304294999999,0.6066695705,406.6396928844148,13799.72865178344,1033.837360107972
1668680490.0,0.0455,45.38676141,0.4538676141,0.5461323859,469.5384584955684,12417.338198791052,1034.5273465405612
1668680550.0,0.045417,39.8297238,0.3982972379999999,0.6017027620000001,411.6388840674194,13692.181857072068,1033.4967074700617
1668680610.0,0.045388,38.18742461,0.3818742461,0.6181257539,394.5141439548621,14069.478501836264,1033.0996341962064
1668680670.0,0.04536,36.62544711,0.3662544711,0.6337455289,378.2330758527294,14428.4085746346,1032.7056887981548
1668680731.0,0.045593,53.62452455,0.5362452455,0.4637547545,555.5862751799121,10538.48689088528,1036.0675079960447
1668680792.0,0.045349,41.17037987,0.4117037986999999,0.5882962013,425.4942773907456,13407.171928905233,1033.4961171946688
1668680851.0,0.045443,46.42547592,0.4642547592,0.5357452408000001,480.3905792996343,12199.146448437648,1034.756391355986
1668680911.0,0.045449,46.8262473,0.468262473,0.531737527,484.5718611838166,12107.14702305574,1034.829586234677
