Time,Price,Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668754081.6440165,16785.45,5.830000000001746,1.0,0.0,1010.8660054115394,0.0,1010.8660054115394
1668754141.65668,16795.27,9.819999999999707,1.0,0.0,1010.8660054115394,0.0,1010.8660054115394
1668754201.612902,16795.4,0.1300000000010186,1.0,0.0,1010.8660054115394,0.0,1010.8660054115394
1668754262.5248363,16795.2,-0.2000000000007276,0.0,1.0,0.0,0.0601877920722313,1010.8660054115394
1668754322.5137606,16798.94,3.7399999999979614,1.0,0.0,1011.0911077538892,0.0,1011.0911077538892
1668754382.524996,16796.9,-2.039999999997235,0.0,1.0,0.0,0.0601951019386844,1011.0911077538892
1668754443.3580046,16800.46,3.559999999997672,1.0,0.0,1011.3054023167896,0.0,1011.3054023167896
1668754503.350131,16800.42,-0.0400000000008731,0.0,1.0,0.0,0.0601952452567727,1011.3054023167896
1668754563.3562317,16798.83,-1.5899999999965075,0.0,1.0,0.0,0.0601952452567727,1011.209691876831
1668754624.3940308,16791.78,-7.05000000000291,0.0,1.0,0.0,0.0601952452567727,1010.7853153977708
1668754684.3844998,16796.78,5.0,1.0,0.0,1011.0862916240544,0.0,1011.0862916240544
1668754744.357795,16796.14,-0.6399999999994179,0.0,1.0,0.0,0.060197538935973,1011.0862916240544
1668754805.2609153,16793.33,-2.809999999997672,0.0,1.0,0.0,0.060197538935973,1010.9171365396436
1668754865.2252336,16796.23,2.899999999997817,1.0,0.0,1011.0917094025576,0.0,1011.0917094025576
1668754925.2247207,16794.19,-2.040000000000873,0.0,1.0,0.0,0.0602048511659423,1011.0917094025576
1668754986.0759037,16797.58,3.390000000003056,1.0,0.0,1011.2958038480092,0.0,1011.2958038480092
1668755045.9854374,16797.08,-0.5,0.0,1.0,0.0,0.0602066432884768,1011.2958038480092
1668755105.9823203,16795.32,-1.7600000000020373,0.0,1.0,0.0,0.0602066432884768,1011.1898401558202
1668755166.9715254,16797.11,1.7900000000008731,1.0,0.0,1011.2976100473066,0.0,1011.2976100473066
1668755226.935771,16794.88,-2.2299999999995634,0.0,1.0,0.0,0.0602146374399404,1011.2976100473066
1668755286.957446,16799.23,4.349999999998545,1.0,0.0,1011.55954372017,0.0,1011.55954372017
1668755348.1440914,16797.03,-2.200000000000728,0.0,1.0,0.0,0.0602225240843274,1011.55954372017
1668755407.7870655,16796.1,-0.930000000000291,0.0,1.0,0.0,0.0602225240843274,1011.5035367727712
1668755467.7500129,16791.88,-4.219999999997526,0.0,1.0,0.0,0.0602225240843274,1011.2493977211356
1668755528.6654308,16782.44,-9.440000000002328,0.0,1.0,0.0,0.0602225240843274,1010.6808970937794
1668755588.6145327,16773.02,-9.419999999998254,0.0,1.0,0.0,0.0602225240843274,1010.1136009169052
1668755648.5910113,16775.28,2.2599999999984,1.0,0.0,1010.2497038213356,0.0,1010.2497038213356
1668755709.6196864,16777.73,2.450000000000728,1.0,0.0,1010.2497038213356,0.0,1010.2497038213356
1668755769.5782552,16784.24,6.510000000002037,1.0,0.0,1010.2497038213356,0.0,1010.2497038213356
1668755829.5775993,16782.51,-1.7300000000032014,0.0,1.0,0.0,0.0601965798811581,1010.2497038213356
1668755890.3722906,16782.93,0.4200000000018917,1.0,0.0,1010.2749863848846,0.0,1010.2749863848846
1668755950.3208094,16780.23,-2.700000000000728,0.0,1.0,0.0,0.0602062657296642,1010.2749863848846
1668756010.294,16777.61,-2.6199999999989814,0.0,1.0,0.0,0.0602062657296642,1010.1172459686712
1668756071.1223571,16784.53,6.919999999998254,1.0,0.0,1010.5338733275206,0.0,1010.5338733275206
1668756131.05555,16771.82,-12.709999999999129,0.0,1.0,0.0,0.0602518911678947,1010.5338733275206
1668756191.0877702,16773.27,1.4500000000007276,1.0,0.0,1010.6212385697132,0.0,1010.6212385697132
1668756252.4194703,16773.48,0.2099999999991268,1.0,0.0,1010.6212385697132,0.0,1010.6212385697132
1668756312.3459632,16769.4,-4.079999999998108,0.0,1.0,0.0,0.0602657959479595,1010.6212385697132
1668756372.303273,16770.98,1.5799999999981085,1.0,0.0,1010.7164585273098,0.0,1010.7164585273098
1668756433.262766,16777.42,6.43999999999869,1.0,0.0,1010.7164585273098,0.0,1010.7164585273098
1668756493.2296748,16776.26,-1.1599999999998545,0.0,1.0,0.0,0.060246828466375,1010.7164585273098
1668756553.302714,16784.39,8.130000000001019,1.0,0.0,1011.20626524274,0.0,1011.20626524274
1668756614.1561067,16784.13,-0.2599999999983993,0.0,1.0,0.0,0.0602477617393776,1011.20626524274
1668756674.100856,16774.49,-9.639999999999418,0.0,1.0,0.0,0.0602477617393776,1010.6254768195722
1668756734.0984108,16769.03,-5.460000000002765,0.0,1.0,0.0,0.0602477617393776,1010.296524040475
1668756794.9139268,16766.65,-2.3799999999973807,0.0,1.0,0.0,0.0602477617393776,1010.1531343675356
1668756854.903155,16768.14,1.4899999999979627,1.0,0.0,1010.2429035325272,0.0,1010.2429035325272
1668756914.9127076,16733.07,-35.06999999999971,0.0,1.0,0.0,0.0603740319936824,1010.2429035325272
1668756976.2063353,16738.08,5.010000000002037,1.0,0.0,1010.5453774328156,0.0,1010.5453774328156
1668757035.9762154,16741.14,3.059999999997672,1.0,0.0,1010.5453774328156,0.0,1010.5453774328156
1668757095.9207346,16745.54,4.400000000001455,1.0,0.0,1010.5453774328156,0.0,1010.5453774328156
1668757156.8074627,16749.86,4.319999999999709,1.0,0.0,1010.5453774328156,0.0,1010.5453774328156
1668757216.7930708,16750.21,0.3499999999985448,1.0,0.0,1010.5453774328156,0.0,1010.5453774328156
1668757276.9478111,16752.61,2.400000000001455,1.0,0.0,1010.5453774328156,0.0,1010.5453774328156
1668757337.6895652,16750.49,-2.1199999999989814,0.0,1.0,0.0,0.0603293024522157,1010.5453774328156
1668757397.6825445,16742.64,-7.850000000002183,0.0,1.0,0.0,0.0603293024522157,1010.0717924085644
1668757457.6590092,16737.6,-5.040000000000873,0.0,1.0,0.0,0.0603293024522157,1009.7677327242052
1668757518.7193062,16739.16,1.5600000000013097,1.0,0.0,1009.8618464360308,0.0,1009.8618464360308
1668757578.704497,16737.08,-2.0799999999981083,0.0,1.0,0.0,0.0603367998740539,1009.8618464360308
1668757638.7292757,16745.11,8.029999999998836,1.0,0.0,1010.3463509390187,0.0,1010.3463509390187
1668757699.7621305,16747.53,2.4199999999982538,1.0,0.0,1010.3463509390187,0.0,1010.3463509390187
1668757759.5257618,16744.14,-3.389999999999418,0.0,1.0,0.0,0.0603402952280032,1010.3463509390187
1668757819.5101051,16743.53,-0.6100000000005821,0.0,1.0,0.0,0.0603402952280032,1010.3095433589284
1668757880.3349774,16744.79,1.2600000000020373,1.0,0.0,1010.3855721309158,0.0,1010.3855721309158
1668757940.3140252,16748.7,3.909999999999856,1.0,0.0,1010.3855721309158,0.0,1010.3855721309158
1668758000.3444636,16743.76,-4.940000000002328,0.0,1.0,0.0,0.0603440070886656,1010.3855721309158
1668758061.9475536,16744.69,0.930000000000291,1.0,0.0,1010.441692057508,0.0,1010.441692057508
1668758121.9420297,16748.92,4.229999999999563,1.0,0.0,1010.441692057508,0.0,1010.441692057508
1668758181.998154,16742.66,-6.259999999998399,0.0,1.0,0.0,0.0603513236282351,1010.441692057508
1668758242.887948,16745.04,2.380000000001018,1.0,0.0,1010.585328207742,0.0,1010.585328207742
1668758302.8697596,16746.28,1.2399999999979627,1.0,0.0,1010.585328207742,0.0,1010.585328207742
1668758362.8116777,16744.81,-1.4699999999975262,0.0,1.0,0.0,0.0603521525898318,1010.585328207742
1668758423.7564237,16745.84,1.0299999999988358,1.0,0.0,1010.647490924909,0.0,1010.647490924909
1668758483.7893128,16736.24,-9.599999999998545,0.0,1.0,0.0,0.0603867709189703,1010.647490924909
1668758543.7811666,16728.86,-7.380000000001019,0.0,1.0,0.0,0.0603867709189703,1010.2018365555256
1668758604.7031312,16723.14,-5.720000000001164,0.0,1.0,0.0,0.0603867709189703,1009.856424225869
1668758664.7097907,16697.79,-25.349999999998545,0.0,1.0,0.0,0.0603867709189703,1008.3256195830731
1668758724.8985484,16705.79,8.0,1.0,0.0,1008.8087137504248,0.0,1008.8087137504248
1668758785.9359355,16702.35,-3.4400000000023283,0.0,1.0,0.0,0.0603992081204396,1008.8087137504248
1668758845.811626,16687.2,-15.149999999997815,0.0,1.0,0.0,0.0603992081204396,1007.8936657473996
1668758905.8003645,16699.99,12.790000000000871,1.0,0.0,1008.6661716192602,0.0,1008.6661716192602
1668758966.6174402,16707.09,7.099999999998545,1.0,0.0,1008.6661716192602,0.0,1008.6661716192602
1668759026.6063523,16711.5,4.409999999999855,1.0,0.0,1008.6661716192602,0.0,1008.6661716192602
1668759086.649062,16702.5,-9.0,0.0,1.0,0.0,0.0603901315143996,1008.6661716192602
1668759147.4883733,16723.88,21.38000000000102,1.0,0.0,1009.9573126310372,0.0,1009.9573126310372
1668759207.503821,16716.59,-7.290000000000873,0.0,1.0,0.0,0.0604164672717962,1009.9573126310372
1668759267.4953732,16718.08,1.4900000000016007,1.0,0.0,1010.0473331672708,0.0,1010.0473331672708
1668759328.6663268,16703.07,-15.010000000002035,0.0,1.0,0.0,0.0604707597565759,1010.0473331672708
1668759388.68925,16713.02,9.950000000000728,1.0,0.0,1010.6490172268482,0.0,1010.6490172268482
1668759448.6538277,16703.29,-9.729999999999563,0.0,1.0,0.0,0.0605059851817724,1010.6490172268482
1668759509.5283277,16703.67,0.3799999999973806,1.0,0.0,1010.672009501216,0.0,1010.672009501216
1668759569.464875,16692.46,-11.209999999999129,0.0,1.0,0.0,0.0605466186230918,1010.672009501216
1668759629.5456574,16697.33,4.870000000002619,1.0,0.0,1010.9668715339096,0.0,1010.9668715339096
1668759690.2462626,16713.9,16.56999999999971,1.0,0.0,1010.9668715339096,0.0,1010.9668715339096
1668759750.3085022,16708.05,-5.850000000002183,0.0,1.0,0.0,0.0605077714954114,1010.9668715339096
1668759810.2901273,16721.7,13.650000000001455,1.0,0.0,1011.7928026148207,0.0,1011.7928026148207
1668759871.849851,16712.75,-8.950000000000728,0.0,1.0,0.0,0.0605401745741916,1011.7928026148207
1668759931.7631884,16719.37,6.619999999998981,1.0,0.0,1012.1935785705016,0.0,1012.1935785705016
1668759991.776286,16718.33,-1.0399999999972351,0.0,1.0,0.0,0.060543940607136,1012.1935785705016
1668760052.6988876,16718.5,0.1699999999982537,1.0,0.0,1012.2038710404032,0.0,1012.2038710404032
1668760112.6466298,16713.46,-5.040000000000873,0.0,1.0,0.0,0.0605621978357804,1012.2038710404032
1668760172.5777738,16718.54,5.080000000001746,1.0,0.0,1012.511527005408,0.0,1012.511527005408
1668760233.4944556,16720.87,2.3299999999981083,1.0,0.0,1012.511527005408,0.0,1012.511527005408
1668760293.440521,16719.21,-1.6599999999998545,0.0,1.0,0.0,0.0605597708866273,1012.511527005408
1668760353.4737992,16722.83,3.6200000000026193,1.0,0.0,1012.7307533760176,0.0,1012.7307533760176
1668760414.3079257,16720.07,-2.7600000000020373,0.0,1.0,0.0,0.0605697675533665,1012.7307533760176
1668760474.257543,16720.82,0.75,1.0,0.0,1012.7761807016816,0.0,1012.7761807016816
1668760534.2800024,16722.39,1.569999999999709,1.0,0.0,1012.7761807016816,0.0,1012.7761807016816
1668760595.344063,16724.7,2.3100000000013097,1.0,0.0,1012.7761807016816,0.0,1012.7761807016816
1668760655.270188,16731.47,6.770000000000437,1.0,0.0,1012.7761807016816,0.0,1012.7761807016816
1668760715.372176,16729.59,-1.8800000000010184,0.0,1.0,0.0,0.0605380156179369,1012.7761807016816
1668760776.1239974,16728.29,-1.2999999999992724,0.0,1.0,0.0,0.0605380156179369,1012.6974812813776
1668760836.133711,16730.4,2.110000000000582,1.0,0.0,1012.8252164943316,0.0,1012.8252164943316
1668760896.138374,16727.5,-2.900000000001455,0.0,1.0,0.0,0.0605485109247844,1012.8252164943316
1668760957.2025905,16724.04,-3.459999999999127,0.0,1.0,0.0,0.0605485109247844,1012.6157186465314
1668761016.9534345,16719.37,-4.670000000001892,0.0,1.0,0.0,0.0605485109247844,1012.3329571005124
1668761076.9124892,16719.66,0.2900000000008731,1.0,0.0,1012.3505161686808,0.0,1012.3505161686808
1668761138.0176678,16724.26,4.599999999998545,1.0,0.0,1012.3505161686808,0.0,1012.3505161686808
1668761197.9670303,16724.06,-0.1999999999970896,0.0,1.0,0.0,0.0605325809742778,1012.3505161686808
1668761257.9970064,16728.28,4.219999999997526,1.0,0.0,1012.6059636603918,0.0,1012.6059636603918
1668761318.775986,16723.04,-5.239999999997963,0.0,1.0,0.0,0.0605515482627794,1012.6059636603918
1668761378.8955572,16719.95,-3.090000000000145,0.0,1.0,0.0,0.0605515482627794,1012.4188593762584
1668761438.8044677,16714.92,-5.030000000002474,0.0,1.0,0.0,0.0605515482627794,1012.1142850884966
1668761499.731978,16709.47,-5.44999999999709,0.0,1.0,0.0,0.0605515482627794,1011.7842791504646
1668761559.6025383,16703.95,-5.520000000000437,0.0,1.0,0.0,0.0605515482627794,1011.450034604054
1668761619.6184263,16707.58,3.630000000001018,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668761680.8017488,16711.05,3.469999999997526,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668761740.6895256,16711.93,0.8800000000010186,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668761800.7150438,16720.52,8.590000000000146,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668761861.5492585,16721.94,1.4199999999982538,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668761921.5437052,16723.34,1.4000000000014552,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668761981.5351183,16729.82,6.479999999999563,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668762042.6203482,16737.44,7.619999999998981,1.0,0.0,1011.669836724248,0.0,1011.669836724248
1668762102.6021445,16736.99,-0.4499999999970896,0.0,1.0,0.0,0.0604451479462106,1011.669836724248
1668762162.5849004,16730.72,-6.270000000000437,0.0,1.0,0.0,0.0604451479462106,1011.2908456466248
1668762223.461445,16726.57,-4.150000000001455,0.0,1.0,0.0,0.0604451479462106,1011.0399982826478
1668762283.4239323,16729.37,2.7999999999992724,1.0,0.0,1011.2092446968971,0.0,1011.2092446968971
1668762343.40439,16738.46,9.090000000000146,1.0,0.0,1011.2092446968971,0.0,1011.2092446968971
1668762404.662171,16747.0,8.540000000000873,1.0,0.0,1011.2092446968971,0.0,1011.2092446968971
1668762464.5727258,16742.15,-4.849999999998545,0.0,1.0,0.0,0.0603990075764998,1011.2092446968971
1668762524.4105835,16742.46,0.3099999999976717,1.0,0.0,1011.2279683892448,0.0,1011.2279683892448
1668762585.2886984,16741.45,-1.0099999999983993,0.0,1.0,0.0,0.0604026514064937,1011.2279683892448
1668762645.2850654,16747.66,6.209999999999127,1.0,0.0,1011.6030688544784,0.0,1011.6030688544784
1668762705.2491336,16749.24,1.5800000000017462,1.0,0.0,1011.6030688544784,0.0,1011.6030688544784
1668762766.145382,16750.5,1.2599999999983993,1.0,0.0,1011.6030688544784,0.0,1011.6030688544784
1668762826.1315403,16746.37,-4.130000000001019,0.0,1.0,0.0,0.0604073043205469,1011.6030688544784
1668762886.1184435,16743.32,-3.0499999999992724,0.0,1.0,0.0,0.0604073043205469,1011.4188265762994
1668762947.238218,16740.62,-2.700000000000728,0.0,1.0,0.0,0.0604073043205469,1011.2557268546338
1668763007.1824105,16749.89,9.270000000000437,1.0,0.0,1011.8157025656852,0.0,1011.8157025656852
1668763067.1885588,16751.08,1.1900000000023283,1.0,0.0,1011.8157025656852,0.0,1011.8157025656852
1668763128.0001388,16744.15,-6.930000000000291,0.0,1.0,0.0,0.0604280123246438,1011.8157025656852
1668763187.9782317,16744.34,0.1899999999986903,1.0,0.0,1011.8271838880262,0.0,1011.8271838880262
1668763248.001099,16745.2,0.8600000000005821,1.0,0.0,1011.8271838880262,0.0,1011.8271838880262
1668763309.115827,16746.66,1.4599999999991269,1.0,0.0,1011.8271838880262,0.0,1011.8271838880262
1668763368.879586,16746.15,-0.5099999999983993,0.0,1.0,0.0,0.0604214809904381,1011.8271838880262
1668763428.8123145,16745.76,-0.3900000000030559,0.0,1.0,0.0,0.0604214809904381,1011.8036195104386
1668763489.7916503,16737.22,-8.539999999997235,0.0,1.0,0.0,0.0604214809904381,1011.2876200627804
1668763549.760063,16743.89,6.669999999998254,1.0,0.0,1011.6906313409866,0.0,1011.6906313409866
1668763609.819295,16741.72,-2.1699999999982538,0.0,1.0,0.0,0.060429312599959,1011.6906313409866
1668763670.6364176,16740.99,-0.7299999999995634,0.0,1.0,0.0,0.060429312599959,1011.6465179427876
1668763730.6051767,16739.68,-1.3100000000013097,0.0,1.0,0.0,0.060429312599959,1011.5673555432816
1668763790.6531165,16740.2,0.5200000000004366,1.0,0.0,1011.5987787858336,0.0,1011.5987787858336
1668763851.484066,16744.13,3.930000000000291,1.0,0.0,1011.5987787858336,0.0,1011.5987787858336
1668763911.4617126,16754.04,9.909999999999854,1.0,0.0,1011.5987787858336,0.0,1011.5987787858336
1668763971.47046,16754.51,0.4699999999975262,1.0,0.0,1011.5987787858336,0.0,1011.5987787858336
1668764032.2703283,16752.49,-2.0199999999967986,0.0,1.0,0.0,0.060384980309544,1011.5987787858336
1668764092.2423882,16751.17,-1.320000000003347,0.0,1.0,0.0,0.060384980309544,1011.519070611824
1668764152.2523415,16749.95,-1.2199999999975262,0.0,1.0,0.0,0.060384980309544,1011.4454009358466
1668764213.3151112,16747.62,-2.3300000000017462,0.0,1.0,0.0,0.060384980309544,1011.3047039317252
1668764273.251088,16749.73,2.110000000000582,1.0,0.0,1011.4321162401784,0.0,1011.4321162401784
1668764333.2663054,16746.29,-3.4399999999986903,0.0,1.0,0.0,0.0603973845096542,1011.4321162401784
1668764394.120171,16740.45,-5.8400000000001455,0.0,1.0,0.0,0.0603973845096542,1011.0793955146409
1668764454.0773811,16738.4,-2.0499999999992724,0.0,1.0,0.0,0.0603973845096542,1010.955580876396
1668764514.106568,16738.87,0.4699999999975262,1.0,0.0,1010.9839676471154,0.0,1010.9839676471154
1668764574.9096231,16734.43,-4.43999999999869,0.0,1.0,0.0,0.0604134092196217,1010.9839676471154
1668764634.9039245,16738.95,4.520000000000437,1.0,0.0,1011.2570362567868,0.0,1011.2570362567868
1668764694.9608238,16741.63,2.680000000000291,1.0,0.0,1011.2570362567868,0.0,1011.2570362567868
1668764755.9899087,16735.76,-5.870000000002619,0.0,1.0,0.0,0.0604249246079524,1011.2570362567868
1668764815.9293332,16732.78,-2.9799999999995634,0.0,1.0,0.0,0.0604249246079524,1011.0769699814538
1668764875.969559,16731.49,-1.2899999999972351,0.0,1.0,0.0,0.0604249246079524,1010.9990218287096
1668764936.7644851,16728.5,-2.9900000000016007,0.0,1.0,0.0,0.0604249246079524,1010.8183513041316
1668764996.734245,16727.18,-1.319999999999709,0.0,1.0,0.0,0.0604249246079524,1010.7385904036493
1668765056.7134242,16727.71,0.5299999999988358,1.0,0.0,1010.7706156136916,0.0,1010.7706156136916
1668765117.5976264,16737.9,10.190000000002328,1.0,0.0,1010.7706156136916,0.0,1010.7706156136916
1668765177.5821292,16735.94,-1.9600000000027649,0.0,1.0,0.0,0.0603952102847937,1010.7706156136916
1668765237.570399,16736.64,0.7000000000007276,1.0,0.0,1010.8128922608896,0.0,1010.8128922608896
1668765298.5688307,16736.57,-0.0699999999997089,0.0,1.0,0.0,0.0603954628852201,1010.8128922608896
1668765358.5815363,16734.73,-1.8400000000001453,0.0,1.0,0.0,0.0603954628852201,1010.7017646091792
1668765418.640968,16735.5,0.7700000000004366,1.0,0.0,1010.748269115601,0.0,1010.748269115601
1668765479.365198,16734.33,-1.1699999999982538,0.0,1.0,0.0,0.060399685503728,1010.748269115601
1668765539.3276272,16734.67,0.3399999999965075,1.0,0.0,1010.7688050086716,0.0,1010.7688050086716
1668765599.3203163,16741.65,6.980000000003201,1.0,0.0,1010.7688050086716,0.0,1010.7688050086716
1668765660.1672194,16739.28,-2.37000000000262,0.0,1.0,0.0,0.0603830514220845,1010.7688050086716
1668765720.1606717,16741.7,2.420000000001892,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668765780.1333852,16743.13,1.430000000000291,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668765841.047295,16744.0,0.8699999999989814,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668765900.9965634,16749.23,5.229999999999563,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668765960.9908864,16750.81,1.5800000000017462,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668766021.9719293,16753.61,2.7999999999992724,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668766082.148925,16767.74,14.13000000000102,1.0,0.0,1010.914931993112,0.0,1010.914931993112
1668766141.9799197,16766.66,-1.0800000000017462,0.0,1.0,0.0,0.0602931610704285,1010.914931993112
1668766202.84708,16788.86,22.200000000000728,1.0,0.0,1012.2534401688742,0.0,1012.2534401688742
1668766262.7759328,16783.34,-5.520000000000437,0.0,1.0,0.0,0.0603129913455172,1012.253440168874
1668766322.838071,16783.71,0.3699999999989813,1.0,0.0,1012.2757559756704,0.0,1012.2757559756704
1668766383.6057973,16778.22,-5.489999999997963,0.0,1.0,0.0,0.0603327263545042,1012.2757559756704
1668766443.61561,16772.71,-5.510000000002037,0.0,1.0,0.0,0.0603327263545042,1011.943322653456
1668766503.5905137,16776.54,3.830000000001746,1.0,0.0,1012.174396995394,0.0,1012.174396995394
1668766564.765422,16787.22,10.680000000000293,1.0,0.0,1012.174396995394,0.0,1012.174396995394
1668766624.557614,16791.74,4.520000000000437,1.0,0.0,1012.174396995394,0.0,1012.174396995394
1668766684.5934622,16787.7,-4.040000000000873,0.0,1.0,0.0,0.0602926188218394,1012.174396995394
1668766745.6053538,16796.49,8.790000000000873,1.0,0.0,1012.7043691148374,0.0,1012.7043691148374
1668766805.3760183,16800.68,4.18999999999869,1.0,0.0,1012.7043691148374,0.0,1012.7043691148374
1668766865.4037993,16795.09,-5.5900000000001455,0.0,1.0,0.0,0.0602976446756068,1012.7043691148374
1668766926.1737645,16789.22,-5.869999999998981,0.0,1.0,0.0,0.0602976446756068,1012.3504219405912
1668766986.1619449,16777.9,-11.319999999999707,0.0,1.0,0.0,0.0602976446756068,1011.6678526028634
1668767046.1877398,16780.8,2.899999999997817,1.0,0.0,1011.8427157724224,0.0,1011.8427157724224
1668767107.400594,16775.09,-5.709999999999127,0.0,1.0,0.0,0.0603181691288942,1011.8427157724224
1668767167.163003,16771.95,-3.139999999999418,0.0,1.0,0.0,0.0603181691288942,1011.6533167213572
1668767227.1714773,16765.97,-5.979999999999563,0.0,1.0,0.0,0.0603181691288942,1011.2926140699664
1668767288.0167663,16770.11,4.139999999999418,1.0,0.0,1011.54233129016,0.0,1011.54233129016
1668767347.915732,16780.7,10.590000000000146,1.0,0.0,1011.54233129016,0.0,1011.54233129016
1668767407.9258091,16795.04,14.340000000000146,1.0,0.0,1011.54233129016,0.0,1011.54233129016
1668767468.739667,16835.47,40.43000000000029,1.0,0.0,1011.54233129016,0.0,1011.54233129016
1668767528.687209,16845.75,10.279999999998836,1.0,0.0,1011.54233129016,0.0,1011.54233129016
1668767588.718744,16834.52,-11.229999999999563,0.0,1.0,0.0,0.0600873877776235,1011.54233129016
1668767650.2356396,16819.62,-14.900000000001455,0.0,1.0,0.0,0.0600873877776235,1010.6470292122716
1668767710.1941392,16799.05,-20.56999999999971,0.0,1.0,0.0,0.0600873877776235,1009.411031645686
1668767770.1621268,16796.53,-2.520000000000437,0.0,1.0,0.0,0.0600873877776235,1009.2596114284864
1668767831.0270023,16799.74,3.210000000002765,1.0,0.0,1009.4524919432528,0.0,1009.4524919432528
1668767891.0100555,16800.49,0.75,1.0,0.0,1009.4524919432528,0.0,1009.4524919432528
1668767951.1176286,16792.64,-7.850000000002183,0.0,1.0,0.0,0.0601127929821191,1009.4524919432528
1668768011.8073285,16779.48,-13.159999999999854,0.0,1.0,0.0,0.0601127929821191,1008.6614075876078
1668768071.817395,16768.06,-11.419999999998254,0.0,1.0,0.0,0.0601127929821191,1007.974919491752
1668768131.7634633,16760.96,-7.100000000002183,0.0,1.0,0.0,0.0601127929821191,1007.5481186615788
1668768192.5511713,16749.68,-11.279999999998836,0.0,1.0,0.0,0.0601127929821191,1006.8700463567408
1668768252.5760438,16750.74,1.0600000000013097,1.0,0.0,1006.9337659173018,0.0,1006.9337659173018
1668768433.5641458,16743.6,-7.140000000003056,0.0,1.0,0.0,0.0601384269761163,1006.9337659173018
1668768493.557275,16743.24,-0.3599999999969441,0.0,1.0,0.0,0.0601384269761163,1006.9121160835896
1668768554.3525343,16739.65,-3.590000000000145,0.0,1.0,0.0,0.0601384269761163,1006.6962191307454
1668768614.2774389,16753.39,13.739999999997965,1.0,0.0,1007.522521117397,0.0,1007.522521117397
1668768674.32069,16764.1,10.709999999999129,1.0,0.0,1007.522521117397,0.0,1007.522521117397
1668768735.149055,16771.55,7.450000000000728,1.0,0.0,1007.522521117397,0.0,1007.522521117397
1668768795.1463883,16768.56,-2.9899999999979627,0.0,1.0,0.0,0.060084021592635,1007.522521117397
1668768855.086737,16771.4,2.840000000000145,1.0,0.0,1007.6931597387188,0.0,1007.6931597387188
1668768916.3760073,16761.57,-9.830000000001746,0.0,1.0,0.0,0.0601192585025578,1007.6931597387188
1668768976.2302437,16753.97,-7.599999999998545,0.0,1.0,0.0,0.0601192585025578,1007.2362533740984
1668769036.2847912,16764.88,10.909999999999854,1.0,0.0,1007.8921544843612,0.0,1007.8921544843612
1668769097.0583282,16777.16,12.279999999998836,1.0,0.0,1007.8921544843612,0.0,1007.8921544843612
1668769157.0210016,16769.77,-7.389999999999418,0.0,1.0,0.0,0.0601017279595582,1007.8921544843612
1668769216.9923055,16767.25,-2.520000000000437,0.0,1.0,0.0,0.0601017279595582,1007.7406981299022
1668769277.821149,16770.34,3.090000000000145,1.0,0.0,1007.9264124692972,0.0,1007.9264124692972
1668769337.8104265,16767.93,-2.4099999999998545,0.0,1.0,0.0,0.0601103661852892,1007.9264124692972
1668769397.8107913,16772.65,4.720000000001164,1.0,0.0,1008.2101333976908,0.0,1008.2101333976908
1668769459.345021,16773.98,1.3299999999981085,1.0,0.0,1008.2101333976908,0.0,1008.2101333976908
1668769519.2915363,16773.8,-0.180000000000291,0.0,1.0,0.0,0.0601062450606118,1008.2101333976908
1668769579.328466,16775.44,1.639999999999418,1.0,0.0,1008.3087076395896,0.0,1008.3087076395896
1668769640.392645,16783.01,7.569999999999709,1.0,0.0,1008.3087076395896,0.0,1008.3087076395896
1668769700.1039412,16780.0,-3.0099999999984,0.0,1.0,0.0,0.0600899110631459,1008.3087076395896
1668769760.1278224,16773.48,-6.520000000000437,0.0,1.0,0.0,0.0600899110631459,1007.9169214194563
1668769820.9559362,16771.82,-1.6599999999998545,0.0,1.0,0.0,0.0600899110631459,1007.8171721670916
1668769880.924101,16769.69,-2.130000000001018,0.0,1.0,0.0,0.0600899110631459,1007.6891806565272
1668769940.972923,16768.25,-1.4399999999986903,0.0,1.0,0.0,0.0600899110631459,1007.6026511845964
1668770004.534454,16770.53,2.279999999998836,1.0,0.0,1007.73965618182,0.0,1007.73965618182
1668770064.558863,16764.78,-5.75,0.0,1.0,0.0,0.060110520757315,1007.73965618182
1668770124.8623412,16757.59,-7.18999999999869,0.0,1.0,0.0,0.060110520757315,1007.3074615375745
1668770185.5123105,16749.46,-8.130000000001019,0.0,1.0,0.0,0.060110520757315,1006.8187630038173
1668770245.4861574,16754.14,4.680000000000291,1.0,0.0,1007.1000802409616,0.0,1007.1000802409616
1668770305.543238,16762.28,8.139999999999418,1.0,0.0,1007.1000802409616,0.0,1007.1000802409616
